Permit Number,Permit Type,Permit Type Definition,Permit Creation Date,Block,Lot,Street Number,Street Number Suffix,Street Name,Street Suffix,Unit,Unit Suffix,Description,Current Status,Current Status Date,Filed Date,Issued Date,Completed Date,First Construction Document Date,Structural Notification,Number of Existing Stories,Number of Proposed Stories,Voluntary Soft-Story Retrofit,Fire Only Permit,Permit Expiration Date,Estimated Cost,Revised Cost,Existing Use,Existing Units,Proposed Use,Proposed Units,Plansets,TIDF Compliance,Existing Construction Type,Existing Construction Type Description,Proposed Construction Type,Proposed Construction Type Description,Site Permit,Supervisor District,Neighborhoods - Analysis Boundaries,Zipcode,Location,Record ID
202203230740,2,new construction wood frame,03/23/2022,6055,001,770,,Woolsey,St,,,"unit 2a & 2b: to erect a new 3-story, type 5b, two dwelling unit building with no basement.",filed,03/23/2022,03/23/2022,,,,,,3,,,,606736,,,,2 family dwelling,2,2,,,,5,wood frame (5),Y,9,Portola,94134,POINT (-122.4092729091484 37.724156777113265),1638976195114
202203230741,2,new construction wood frame,03/23/2022,6055,001,770,,Woolsey,St,,,"unit 2c & 2d: to erect a new 3-story, type 5b, two dwelling unit building with no basement.",filed,03/23/2022,03/23/2022,,,,,,3,,,,602339,,,,2 family dwelling,2,2,,,,5,wood frame (5),Y,9,Portola,94134,POINT (-122.4092729091484 37.724156777113265),1638977195114
202203230742,2,new construction wood frame,03/23/2022,6055,001,770,,Woolsey,St,,,"unit 2e & 2f: to erect a new 3-story, type 5b, two dwelling unit building with no basement.",filed,03/23/2022,03/23/2022,,,,,,3,,,,602339,,,,2 family dwelling,2,2,,,,5,wood frame (5),Y,9,Portola,94134,POINT (-122.4092729091484 37.724156777113265),1638979195114
202203230743,2,new construction wood frame,03/23/2022,6055,001,770,,Woolsey,St,,,"unit 2g & 2h: to erect a new 3-story, type 5b, two dwelling unit building with no basement.",filed,03/23/2022,03/23/2022,,,,,,3,,,,604537,,,,2 family dwelling,2,2,,,,5,wood frame (5),Y,9,Portola,94134,POINT (-122.4092729091484 37.724156777113265),1638980195114
202203230744,2,new construction wood frame,03/23/2022,6055,001,770,,Woolsey,St,,,"unit 2i & 2j: to erect a new 3-story, type 5b, two dwelling unit building with no basement.",filed,03/23/2022,03/23/2022,,,,,,3,,,,602339,,,,2 family dwelling,2,2,,,,5,wood frame (5),Y,9,Portola,94134,POINT (-122.4092729091484 37.724156777113265),1638981195114
202203240837,2,new construction wood frame,03/24/2022,4647A,012,1039,V,Hudson,Av,,,"erect new 3-story over 1-basement, type 5b, single family bldg with one adu, and one j-adu per state program (3 units total).",filed,03/24/2022,03/24/2022,,,,,,4,,,,1000000,,,,apartments,3,2,,,,5,wood frame (5),,10,Bayview Hunters Point,94124,POINT (-122.37807183626461 37.7339515655713),1639083174132
202203240838,2,new construction wood frame,03/24/2022,4647A,012,1039,V,Hudson,Av,,,"erect new 3-story over 1-basement, type 5b, single family bldg with one adu, and one j-adu per state program (3 units total).",filed,03/24/2022,03/24/2022,,,,,,4,,,,1000000,,,,apartments,3,2,,,,5,wood frame (5),,10,Bayview Hunters Point,94124,POINT (-122.37807183626461 37.7339515655713),1639084174132
201905170927,1,new construction,05/17/2019,8954,002,201,,Forest,Rd,,,"yerba buena island project. bldg# 19 (4y). to erect 4 stories, no basement, type iii-a, 4 units residential townhouse.",filed,05/17/2019,05/17/2019,,,,,,4,,,,3100000,,,,apartments,4,2,,,,3,constr type 3,,6,Treasure Island,,POINT (-122.36558001787182 37.81108039723368),1610716516033
201905170929,1,new construction,05/17/2019,8954,004,35,,Meadow,Dr,,,"yerba buena island project. bldg# 21 (4y). to erect 4 stories, no basement, type iii-a , for 5 dwelling units",filed,05/17/2019,05/17/2019,,,,,,4,,,,3000000,3000000,,,apartments,5,2,,,,3,constr type 3,,6,Treasure Island,,POINT (-122.36638921769114 37.81084585701531),1632498520251
201905170931,1,new construction,05/17/2019,8954,004,37,,Meadow,Dr,,,"yerba buena island project. bldg# 23 (4y). to erect 3 stories, no basement, type iii-a, 4 units residential townhouse.",filed,05/17/2019,05/17/2019,,,,,,3,,,,2100000,2100000,,,apartments,4,2,,,,3,constr type 3,,6,Treasure Island,,POINT (-122.36638921769114 37.81084585701531),1632497520252
201905170934,1,new construction,05/17/2019,8954,004,38,,Meadow,Dr,,,"yerba buena island project. bldg# 26 (4y). to erect 4 stories, no basement, type iii-a, 7 units residential townhouse.",filed,05/17/2019,05/17/2019,,,,,,4,,,,4250000,4250000,,,apartments,7,2,,,,3,constr type 3,,6,Treasure Island,,POINT (-122.36638921769114 37.81084585701531),1632494520254
201905170935,1,new construction,05/17/2019,8954,004,36,,Meadow,Dr,,,"yerba buena island project. bldg# 27 (4y). to erect 4 stories, 2 basements, type iii-a / i-a, 14 units residential townhouse.",filed,05/17/2019,05/17/2019,,,,,,4,,,,10350000,10350000,,,apartments,14,2,,,,3,constr type 3,,6,Treasure Island,,POINT (-122.36638921769114 37.81084585701531),1632496520253
201312315392,2,new construction wood frame,12/31/2013,5717,002,504,,Andover,St,,,erect one story of two car garages.,issued,12/04/2014,12/31/2013,12/04/2014,,,,,1,,,11/18/2017,50000,120000,,,prkng garage/private,0,2,,,,5,wood frame (5),,9,Bernal Heights,94110,POINT (-122.41694201381154 37.73685914686099),1328605187600
201901301598,1,new construction,01/30/2019,0531,011,1966,,Union,St,,,"to erect a type 3-a, 2-story, 2-dwelling unit building- no basements.",issued,10/05/2020,01/30/2019,10/05/2020,,,,,2,,,09/20/2023,525000,525000,,,2 family dwelling,2,2,,,,3,constr type 3,Y,2,Marina,94123,POINT (-122.4316784909109 37.79786028123359),1600676431984
202109289294,2,new construction wood frame,09/28/2021,0817,067,432,,Octavia,St,,,"to erect a type v-b, 2-story, mixed retail, storage and community events building. w/o basement.",filed,09/28/2021,09/28/2021,,,,,,2,,,,80000,,,,storage tanks,,2,,,,5,wood frame (5),Y,5,Hayes Valley,94102,POINT (-122.42433924818587 37.776446542483285),1626348472134
202105120207,1,new construction,05/12/2021,0578,015,1973,,Broadway,,,,"construct new 4-story, single-family building with 1 basement",withdrawn,05/26/2021,05/12/2021,,,,,,4,,,,45000,,,,1 family dwelling,1,2,,,,5,wood frame (5),,2,Pacific Heights,94109,POINT (-122.42947555393013 37.794696029563084),161694175132
202012281772,2,new construction wood frame,12/28/2020,3620,054,3669,,21st,St,,,erect 3-story single family resident.,filed,12/28/2020,12/28/2020,,,,,,3,,,,1947900,1947900,,,1 family dwelling,1,2,,,,5,wood frame (5),Y,8,Noe Valley,94114,POINT (-122.42932743753646 37.75612720459037),1607095162610
202101192885,2,new construction wood frame,01/19/2021,7116,048,352,,Head,St,,,"to erect 3 stories, type v, two-dwelling unit",filed,01/19/2021,01/19/2021,,,,,,3,,,,980000,,,,2 family dwelling,2,2,,,,5,wood frame (5),Y,11,Oceanview/Merced/Ingleside,94132,POINT (-122.4641151343587 37.71345426333282),1608238517986
201407020336,2,new construction wood frame,07/02/2014,4094,048,925,,Kansas,St,,,"erect 3-story, 2 dwelling units with 1 basement residential building.",reinstated,05/09/2019,07/02/2014,04/15/2019,,03/22/2021,,,3,,,03/30/2022,1900000,1900000,,,2 family dwelling,2,2,,,,5,wood frame (5),Y,10,Potrero Hill,94107,POINT (-122.40258963094563 37.75809932498829),1347705499223
201606281054,1,new construction,06/28/2016,5250,015,555,,Selby,St,,,"construct (n) 1-story, no basement, type 3-b, public utilities yard/vehicle repair facility building.",complete,08/28/2018,06/28/2016,12/13/2016,08/28/2018,05/04/2017,,,1,,,11/12/2022,19300000,19300000,,,auto repairs,0,2,,,,3,constr type 3,Y,10,Bayview Hunters Point,94124,POINT (-122.39500565914646 37.743982791231815),1428243504039
201903226052,1,new construction,03/22/2019,4829,026,1560,,Wallace,Av,,,"to erect 1 story, no basement, type iib, warehouse bldg.",filed,03/22/2019,03/22/2019,,,,,,1,,,,60000,,,,"warehouse,no frnitur",0,2,,,,2,constr type 2,Y,10,Bayview Hunters Point,94124,POINT (-122.39020498399167 37.72726787155199),1545839512650
201712186731,1,new construction,12/18/2017,0744,002,807,,Franklin,St,,,"erect 8 stories, one basement, type 1-a, 48 units residential (r-2)",issued,12/31/2018,12/18/2017,12/31/2018,,,,,8,,,11/29/2024,16400000,18400000,,,apartments,48,2,,,,1,constr type 1,Y,5,Western Addition,94102,POINT (-122.42271086256656 37.78212012911212),149097880851
201712186765,2,new construction wood frame,12/18/2017,6612,017,448,,Valley,St,,,"to erect 4 stories, no basement, type v-b, duplex building.",issued,11/01/2021,12/18/2017,11/01/2021,,,,,4,,,10/16/2024,100000,1035000,,,2 family dwelling,2,2,,,,5,wood frame (5),,8,Noe Valley,94131,POINT (-122.43243679209885 37.74439722802554),1491021209080
201901311722,2,new construction wood frame,01/31/2019,6190,090,81,V,Ervine,St,0,,"to erect 3 stories, no basement, type v-b, single family building.",issued,01/27/2022,01/31/2019,01/27/2022,,,,,3,,,01/11/2025,350000,797402.6,,,1 family dwelling,1,2,,,,5,wood frame (5),Y,10,Visitacion Valley,94134,POINT (-122.40874427454328 37.71629939368579),1539825460114
201809170506,2,new construction wood frame,09/17/2018,0221,032,1261,,Clay,St,,,"to erect a type v-a, 4-story two family residence- no basement levels.",issued,07/22/2021,09/17/2018,07/22/2021,,01/21/2022,,,4,,,07/06/2024,900000,900000,,,2 family dwelling,2,2,,,,5,wood frame (5),Y,3,Nob Hill,94108,POINT (-122.41377493328639 37.79316036859212),1612431518293
201909232334,2,new construction wood frame,09/23/2019,5262,009,750,,Phelps,St,,,"priority processing for sfpuc/dpw mod project, erect a one story type v construction maintenance shops building",filed,09/23/2019,09/23/2019,,,,,,1,,,,14000000,,,,manufacturing,0,2,,,,5,wood frame (5),,10,Bayview Hunters Point,94124,POINT (-122.39145408941688 37.74247764737642),1568970504034
202108055859,2,new construction wood frame,08/05/2021,1738,025,1144,,Irving,St,,,construct new 1-story residential structure at rear of property.  comply w/ n.o.v bid-202176965.,filed,08/05/2021,08/05/2021,,,,,,1,,,,50000,,,,1 family dwelling,1,2,,,,5,wood frame (5),,5,Inner Sunset,94122,POINT (-122.47036209948504 37.76410924454977),1622549112310
202203230655,2,new construction wood frame,03/23/2022,6055,001,770,,Woolsey,St,,,"unit 3f: erect a 3-store, type v-b, single family house.",filed,03/23/2022,03/23/2022,,,,,,3,,,,417900,,,,1 family dwelling,1,2,,,,5,wood frame (5),Y,9,Portola,94134,POINT (-122.4092729091484 37.724156777113265),1638942195114
202202027161,1,new construction,02/02/2022,5322,001,4801,,03rd,St,,,"new 1-story hcd state approved commercial modualr unit factory built kitchen. (for food service/restaurant use). scope to include site improvements work to site foundations, curbs, paving, mep, as well as scculptural corten steen rain screen enlosure & facade work to prepare for modular unit.",filed,02/02/2022,02/02/2022,,,,,,1,,,,188000,,,,food/beverage hndlng,,2,,,,2,constr type 2,,10,Bayview Hunters Point,94124,POINT (-122.39057470995077 37.73452793514379),1635186179131
201306068876,2,new construction wood frame,06/06/2013,2038A,013,1769,,11th,Av,,,"to erect 3 stories, 1 basement, single family dwelling.",complete,05/24/2017,06/06/2013,10/07/2014,05/24/2017,01/26/2016,,,3,,,09/21/2017,600000,900000,,,1 family dwelling,1,2,,,,5,wood frame (5),Y,7,Inner Sunset,94122,POINT (-122.46817430809995 37.75523669203757),1307221491576
201308124103,2,new construction wood frame,08/12/2013,7331,005,700,,Brotherhood,Wy,,,"erect 4 stories, 1 basement, type 5, 2 dwelling units. 
(aka 71, 73 summit way).",complete,01/22/2015,08/12/2013,10/07/2013,01/22/2015,,,,4,,,09/21/2016,681207,932000,,,2 family dwelling,2,2,,,,5,wood frame (5),,7,Lakeshore,94132,POINT (-122.4747657419413 37.71481451247932),1313924488306
201406279844,1,new construction,06/27/2014,4591C,216,11,,Jerrold,Av,,,"building# 5. to erect 5 stories, 1 basement, 38 residential units building.",withdrawn,12/08/2016,06/27/2014,,,,,,5,,,,15575972,15576000,,,apartments,38,2,,,,1,constr type 1,Y,10,Bayview Hunters Point,94124,POINT (-122.36944089177271 37.72717564537406),1347121499186
201512145004,2,new construction wood frame,12/14/2015,4591C,023,544,,Hudson,Av,,,"erect 3-story, type 5-b, no basement, single family dwelling.",complete,08/09/2019,12/14/2015,10/12/2016,08/09/2019,05/15/2017,,,3,,,09/27/2019,1,498485,,,1 family dwelling,1,2,,,,5,wood frame (5),Y,10,Bayview Hunters Point,94124,POINT (-122.36848237538956 37.72906671580474),1406464500223
201611042062,2,new construction wood frame,11/04/2016,0537,001H,2831,,Pierce,St,,,"erect 4-story, no basement, type 5-a, 2 dwelling units building.",withdrawn,10/01/2018,11/04/2016,,,,,,4,,,,1000000,,,,2 family dwelling,2,2,,,,5,wood frame (5),Y,2,Marina,94123,POINT (-122.43903601186601 37.796169465238435),1443439452372
201609218371,1,new construction,09/21/2016,3554,005,1950,,Mission,St,,,"mod. erect two type 1a buildings, one 9 story mixed use 93 unit residential  building, and a 6 story mixed use 64 unit residential building with day care facilities, building function, offices, and commercial tenant spaces on the ground floor",complete,05/25/2021,09/21/2016,02/16/2018,05/25/2021,12/28/2018,,,9,,,01/16/2024,60000000,60000000,,,apartments,157,2,,,,1,constr type 1,Y,9,Mission,94103,POINT (-122.42020777388822 37.765846245171765),1438278158065
201806283235,2,new construction wood frame,06/28/2018,1212,022,2175,,Hayes,St,,,erect a 5 stories with 4 dwelling unit apartment type 5-a,issued,03/02/2021,06/28/2018,03/02/2021,,10/06/2021,,,5,,,02/15/2024,1400000,1400000,,,apartments,4,2,,,,5,wood frame (5),Y,5,Lone Mountain/USF,94117,POINT (-122.45206040944512 37.77289344501251),151382692600
201911086885,2,new construction wood frame,11/08/2019,2923,030,225,,Vasquez,Av,,,"to erect a 3-story, type 5b, 2 dwelling unit bldg w/ 1 basement. one of the dwelling unit is adu per ord#",withdrawn,03/14/2022,11/08/2019,,,,,,3,,,,875000,,,,2 family dwelling,2,2,,,,5,wood frame (5),Y,7,West of Twin Peaks,94127,POINT (-122.46119748544665 37.74347040275485),1575493147230
201911137161,2,new construction wood frame,11/13/2019,1704,034A,1248,,47th,Av,,,"erect a 2 story, 1 dwelling single family with no basement, type v",filed,11/13/2019,11/13/2019,,,,,,2,,,,30000,,,,1 family dwelling,1,2,,,,5,wood frame (5),Y,4,Sunset/Parkside,94122,POINT (-122.50676282860837 37.76322313288494),1575873110780
202102134649,2,new construction wood frame,02/13/2021,6602,027B,485,,Duncan,St,,,construct a 3-story 2-family dwelling building,filed,02/13/2021,02/13/2021,,,,,,3,,,,899500,,,,1 family dwelling,2,2,,,,5,wood frame (5),,8,Noe Valley,94131,POINT (-122.43104268444634 37.74572937849048),1610213493858
201406249298,1,new construction,06/24/2014,3726,103,119,,07th,St,,,erect new mixed-used 8 story 39 residential units apartment/parking lot. maher ordinane is not required.,complete,06/16/2021,06/24/2014,05/11/2015,06/16/2021,10/02/2015,,,8,,,04/09/2021,17237620,17237620,,,apartments,39,2,,,,1,constr type 1,Y,6,South of Market,94103,POINT (-122.41031849171031 37.7790701023833),1346437499093
201404012185,2,new construction wood frame,04/01/2014,0867,031,160,,Germania,St,,,"rear building. erect a 3 stories, no basement, type 5, single family dwelling.",complete,07/23/2019,04/01/2014,01/19/2016,07/23/2019,08/26/2016,,,4,,,01/03/2019,500000,523000,,,1 family dwelling,1,2,,,,5,wood frame (5),Y,5,Hayes Valley,94117,POINT (-122.43115890958262 37.77079798297072),1409509505674
201605046484,2,new construction wood frame,05/04/2016,7331,202,319,,Summit,Wy,,,"erect 3-story, 1 basement, type 5-b, two family dwelling building.",complete,08/30/2017,05/04/2016,07/20/2016,08/30/2017,,,,3,,,07/05/2019,794220,794220,,,2 family dwelling,2,2,,,,5,wood frame (5),,7,Lakeshore,94132,POINT (-122.47481304003276 37.71459529870664),1421905501211
201703080963,2,new construction wood frame,03/08/2017,5327,027,1782,,Quesada,Av,,,"to erect 3 stories, 1 basement, type v-b, 2 units residential dwellings.",issued,10/12/2018,03/08/2017,10/12/2018,,05/29/2020,,,3,,,09/26/2021,749925,850000,,,2 family dwelling,2,2,,,,5,wood frame (5),Y,10,Bayview Hunters Point,94124,POINT (-122.3928225308444 37.73442321281105),1455485179355
201610210918,1,new construction,10/21/2016,0855,010,1740,,Market,St,,,to erect 9 stories of 100 dwelling units--8 stories r-2 over one story commercial. type i-b construction.,issued,12/05/2018,10/21/2016,12/05/2018,,,,,9,,,11/03/2024,15000000,23000000,,,apartments,100,2,,,,1,constr type 1,Y,5,Hayes Valley,94102,POINT (-122.42308455027899 37.77250896909854),144182683208
201707131832,2,new construction wood frame,07/13/2017,6276,059,667,,Madrid,St,,,"erect (1) type 5, 3-story, 2 unit residential building with one basement.",filed,07/13/2017,07/13/2017,,,,,,3,,,,190000,3480000,,,2 family dwelling,2,2,,,,5,wood frame (5),Y,11,Excelsior,94112,POINT (-122.43450210678421 37.71889523352384),1470459509087
201809119741,2,new construction wood frame,09/11/2018,2831,013,4154,,24th,St,,,"(rear building) to erect 2 stories, 1 basement, type v-a, single family.",issued,10/29/2019,09/11/2018,10/29/2019,,02/20/2021,,,2,,,10/13/2022,900000,900000,,,1 family dwelling,1,2,,,,5,wood frame (5),Y,8,Noe Valley,94114,POINT (-122.43531007886006 37.751467158011394),1523144145440
201807305860,2,new construction wood frame,07/30/2018,5826,007,124,,Bache,St,,,erect a three story type 5 construction two family dwelling one basement residential building.,filed,07/30/2018,07/30/2018,,,,,,3,,,,700000,,,,2 family dwelling,2,2,,,,5,wood frame (5),Y,9,Bernal Heights,94110,POINT (-122.41781223598727 37.73344847981923),1517540438466
202012211401,2,new construction wood frame,12/21/2020,1279,131,1043,,Clayton,St,,,erect (n) 3-story multi-family dwelling units,filed,12/21/2020,12/21/2020,,,,,,3,,,,1000000,,,,2 family dwelling,2,2,,,,5,wood frame (5),Y,5,Haight Ashbury,94117,POINT (-122.44738440320774 37.7632534748915),1606677509840
202108096071,2,new construction wood frame,08/09/2021,0634,008,2540,,California,St,0,,"erect a 3-story over basement, type 5b, mixed use with 3 residential units & one ground floor commercial space & roof deck. demo under separate permit #202108096072 - demo one commercial structure.",filed,08/09/2021,08/09/2021,,,,,,3,,,,500000,,,,apartments,3,2,,,,5,wood frame (5),,2,Pacific Heights,94115,POINT (-122.43622781134346 37.78888761784898),1627429407145
201503201418,2,new construction wood frame,03/20/2015,2628,032,271,,Upper,Tr,,,"(back bldg) erect 4-story, 1 basement, type 5a, single family dwelling unit bldg.",filed,03/20/2015,03/20/2015,,,,,,4,,,,2000000,2000000,,,1 family dwelling,1,2,,,,3,constr type 3,Y,8,Castro/Upper Market,94117,POINT (-122.44542865585277 37.76222980633099),1375044140108
201402269324,2,new construction wood frame,02/26/2014,4008,003,586,,De Haro,St,,,"erect 3-story, 1 basement, type v, 2 dwelling units building.",complete,09/16/2019,02/26/2014,04/12/2017,09/16/2019,10/30/2017,,,3,,,03/27/2020,600000,762000,,,2 family dwelling,2,2,,,,5,wood frame (5),Y,10,Potrero Hill,94107,POINT (-122.4016988621632 37.76256479880979),1436451507233
201512144995,2,new construction wood frame,12/14/2015,4591C,167,87,,Kirkwood,Av,,,"erect 3-story, type 5-b, no basement,  single family dwelling.",complete,11/13/2019,12/14/2015,10/12/2016,11/13/2019,05/15/2017,,,3,,,09/27/2019,1,498485,,,1 family dwelling,1,2,,,,5,wood frame (5),Y,10,Bayview Hunters Point,94124,POINT (-122.37126856332384 37.727312407438774),1406452503646
201512145033,2,new construction wood frame,12/14/2015,4591C,137,15,,Kirkwood,Av,,,"erect 3-story, type 5-b, no basement, single family dwelling.",complete,12/26/2019,12/14/2015,10/11/2016,12/26/2019,05/15/2017,,,3,,,09/26/2019,1,498485,,,1 family dwelling,1,2,,,,5,wood frame (5),Y,10,Bayview Hunters Point,94124,POINT (-122.36905597977498 37.726815252579456),1406499503628
202201256577,2,new construction wood frame,01/25/2022,3146,002,215,,Capistrano,Av,,,addition of one two-story adu unit at the rear of the building under the state adu program.,filed,01/25/2022,01/25/2022,,,,,,,,,,230000,,,,2 family dwelling,1,1,,,,,,,11,Outer Mission,94112,POINT (-122.43807428875965 37.72758001061211),1634386153520
202202238530,2,new construction wood frame,02/23/2022,6077,022,479,,Naples,St,,,"bldg b - to erect a 3-story, type 5b, single family building w/o basement.",filed,02/23/2022,02/23/2022,,,,,,3,,,,600000,,,,1 family dwelling,1,2,,,,5,wood frame (5),Y,11,Excelsior,94112,POINT (-122.43067754754591 37.72109912670979),1636517195381
202203018927,2,new construction wood frame,03/01/2022,2448,003H,2538,,Great,Hy,,,addition of one detached adu unit at the rear of the building under the state adu program.,filed,03/01/2022,03/01/2022,,,,,,,,,,120000,,,,1 family dwelling,1,1,,,,,,,4,Sunset/Parkside,94116,POINT (-122.50625123036917 37.73907502662276),1636979136626
201302119939,1,new construction,02/11/2013,4071,014,1914,,20th,St,,,"erect new 6 stories, 2 dwelling units building.",issued,08/18/2015,02/11/2013,08/18/2015,,,,,6,,,08/02/2018,1570000,1570000,,,2 family dwelling,2,2,,,,3,constr type 3,Y,10,Potrero Hill,94107,POINT (-122.40051374779156 37.75999810119751),1295800453831
201512145021,2,new construction wood frame,12/14/2015,4591C,154,73,,Kirkwood,Av,,,"erect 3-story,type 5-b,no basement,town home,single family dwelling(s).",complete,11/18/2019,12/14/2015,10/07/2016,11/18/2019,05/15/2017,,,3,,,09/22/2019,1,498485,,,1 family dwelling,1,2,,,,5,wood frame (5),Y,10,Bayview Hunters Point,94124,POINT (-122.37088891392696 37.72709669084791),1406483503636
201704073430,2,new construction wood frame,04/07/2017,2973A,034,256,,Casitas,Av,,,"erect 3 story, 1 basement, type v, single family residence.",complete,03/09/2020,04/07/2017,01/11/2018,03/09/2020,05/10/2018,,,3,,,12/26/2020,63132.3,1300000,,,1 family dwelling,1,2,,,,5,wood frame (5),Y,7,West of Twin Peaks,94127,POINT (-122.46031015951633 37.73628874138627),1458823148567
201901029452,2,new construction wood frame,01/02/2019,0518,001,3063,,Laguna,St,,,"to erect a type v-b, 4-story single dwelling unit with no basement.",filed,01/02/2019,01/02/2019,,,,,,4,,,,450000,,,,1 family dwelling,1,2,,,,5,wood frame (5),Y,2,Marina,94123,POINT (-122.43117494823365 37.799406178635124),1536643383662
201912169643,1,new construction,12/16/2019,3784,181,755,,Brannan,St,,,"to erect 5 stories, no basement, type iii-a, 57 multi-family unit bldg. 
**maher n/a**",filed,12/16/2019,12/16/2019,,,,,,5,,,,14000000,14000000,,,apartments,57,2,,,,3,constr type 3,Y,6,South of Market,94103,POINT (-122.4018330888658 37.77360470811111),1579312492762
201906032330,2,new construction wood frame,06/03/2019,6036,009,1322,,Wayland,St,,,"to erect 2 stories, no basement, type v-b, single family residence.",complete,03/04/2022,06/03/2019,06/12/2020,03/04/2022,11/10/2020,,,2,,,05/28/2023,600000,1058484,,,1 family dwelling,1,2,,,,5,wood frame (5),Y,9,Portola,94134,POINT (-122.41556113226977 37.72342098167918),1554730194611
202012070383,2,new construction wood frame,12/07/2020,6246,037,249,,Raymond,Av,,,(n) streamlined detached accessory dwelling unit,issued,12/01/2021,12/07/2020,12/01/2021,,,,,2,,,11/15/2024,150000,235000,,,2 family dwelling,1,1,,,,5,wood frame (5),,10,Visitacion Valley,94134,POINT (-122.4082537833165 37.713317007796824),1629207520168
202101212964,2,new construction wood frame,01/21/2021,2821,022,1230,,Twin Peaks,Bl,,,"to erect 4 stories, 1 basement, type v-a, single family home.",filed,01/21/2021,01/21/2021,,,,,,4,,,,200000,,,,1 family dwelling,1,2,,,,5,wood frame (5),Y,7,Twin Peaks,94131,POINT (-122.45038232793024 37.74644391561539),1608323465485
202105261127,2,new construction wood frame,05/20/2021,4300,001,401,,25th,St,,,to erect a 1 story type v building for sfmta bus wash,issued,10/20/2021,05/26/2021,10/20/2021,,,,,1,,,09/19/2027,9300000,9300000,,,public assmbly other,0,2,,,,1,constr type 1,Y,10,Bayview Hunters Point,94121,POINT (-122.38336696414012 37.75244380220047),1617324518499
201407100913,2,new construction wood frame,07/10/2014,3753,314,238,,Shipley,St,,,erect 4 story type v 15 residential unit & 2 commercial office. compliance w/ ordinance no 155-13 not required.,complete,06/28/2016,07/10/2014,06/29/2015,06/28/2016,08/18/2015,,,4,,,05/28/2021,2800000,2800000,,,apartments,15,2,,,,5,wood frame (5),Y,6,South of Market,94107,POINT (-122.40385724212345 37.779227850222384),1348424500125
201306149612,2,new construction wood frame,06/14/2013,1068,003,80,V,Blake,St,,,erect new 4-story 2-family dwelling building.,complete,04/05/2018,06/14/2013,12/11/2015,04/05/2018,06/24/2016,,,4,,,11/25/2018,745000,1110000,,,2 family dwelling,2,2,,,,5,wood frame (5),Y,2,Presidio Heights,94118,POINT (-122.45090982004311 37.7824989484895),130814788845
201401247066,2,new construction wood frame,01/24/2014,3753,095,237,,Shipley,St,,,"to erect 4 stories, no basement, 21 units multi family residential buidling.
** maher: compliance with ordinance no# 155-13 not required **",complete,04/26/2017,01/24/2014,03/16/2015,04/26/2017,10/13/2015,,,4,,,02/28/2018,1000000,2000000,,,apartments,21,2,,,,5,wood frame (5),Y,6,South of Market,94107,POINT (-122.403510152317 37.779083329135716),1330765166229
201405155789,2,new construction wood frame,05/15/2014,7331,031,110,,Summit,Wy,,,"to erect 3 stories, 1 basement, 2 units residential building.
*** this application is a identical plan of pa# 2012/09/11/9408 issued on 10/07/2013. per tom le of sfdbi, this application is qualified for reduced plan review fee per sfbc 107a.3.1 ***",complete,09/15/2015,05/15/2014,12/22/2014,09/15/2015,,,,3,,,12/06/2017,702500,702500,,,2 family dwelling,2,2,,,,5,wood frame (5),,7,Lakeshore,94132,POINT (-122.47520039326062 37.715516933058396),1341929498446
201507070861,2,new construction wood frame,07/07/2015,3759,002,1001,,Harrison,St,,,erect 3 stories for cafe. n/a for maher ordinance.,cancelled,03/30/2017,07/07/2015,,,,,,3,,,,70000,,,,food/beverage hndlng,0,2,,,,5,wood frame (5),Y,6,South of Market,94103,POINT (-122.40415424794443 37.776891659962956),1387618166492
201504093197,2,new construction wood frame,04/09/2015,7331,239,181,,Summit,Wy,,,"(type c bldg) erect 4-story, 2-units, with 1 basement residential building.",complete,08/04/2016,04/09/2015,07/08/2015,08/04/2016,,,,4,,,06/22/2018,800320,800320,,,2 family dwelling,2,2,,,,5,wood frame (5),,7,Lakeshore,94132,POINT (-122.47664366956009 37.71526377216543),1387674504411
201510301327,2,new construction wood frame,10/30/2015,6763,001,95,,Nordhoff,St,,,"bldg c.  erect 3-story, 1 basement, type-5a, single family dwelling bldg.",withdrawn,08/30/2018,10/30/2015,,,,,,3,,,,750000,,,,1 family dwelling,1,2,,,,5,wood frame (5),Y,8,West of Twin Peaks,94131,POINT (-122.44133418716578 37.73426147398463),1401464212421
201712277456,1,new construction,12/27/2017,0527,004,2525,,Van Ness,Av,,,"to erect 7 stories, 1 basement, type i-b, 28 units residential with retail & parking. (r-2,m,u)
** maher: n/a **",issued,02/04/2020,12/27/2017,02/04/2020,,05/21/2021,,,7,,,01/03/2026,18000000,18000000,,,apartments,28,2,,,,1,constr type 1,Y,2,Marina,94123,POINT (-122.42450789631586 37.79894975029573),149190173105
201810032193,2,new construction wood frame,10/03/2018,1074,001,2601,,Sutter,St,,,"to erect a 4-story, type 5a bldg w/ 3 residential units and 1 basement.",approved,03/08/2022,10/03/2018,,,,,,4,,,,1100000,2200000,,,apartments,3,2,,,,5,wood frame (5),Y,5,Presidio Heights,94115,POINT (-122.443445378099 37.784663897377314),152662888966
